"entity_name","ls","p"
"IS 211 JOHN WILSON",0.493506891995973,0.00140410088676627
"PS 156 WAVERLY",0.493583298664708,0.00193837593416689
"ACAD FOR COLLEGE PREP & CAREER EXPLORATION: A COLLEGE BOARD SCH",0.494602081832569,0.00116628333517941
"BROOKLYN BRIDGE ACADEMY",0.49591393144217,0.000605946090344607
"LAUNCH EXPEDITIONARY LEARNING CHARTER SCHOOL",0.498086757975649,0.00100991015057435
"MS 582",0.499540132754179,0.000941496882309632
"PS 44 MARCUS GARVEY",0.502109696270182,0.000361612989399201
"WILLIAMSBURG CHARTER HIGH SCHOOL",0.502351641002123,0.00304927709979867
"EXCELLENCE BOYS CHARTER SCHOOL OF BEDFORD STUYVESANT",0.502490205994245,0.00249871317900169
"URBAN ASSEMBLY UNISON SCHOOL (THE)",0.503759662609873,0.000524501723362805
"ACADEMY FOR ENVIRONMENTAL LEADERSHIP",0.507704047611944,0.000755803725591123
"PS 28 WARREN PREP ACADEMY (THE)",0.508888955886494,0.000345324116002841
"BROOKLYN GENERATION SCHOOL",0.509611551109673,0.000615719414382424
"BUSHWICK COMMUNITY HIGH SCHOOL",0.510297113669757,0.000504955075287173
"PS 216 ARTURO TOSCANINI",0.510962930136564,0.00216967793639521
"PS 179 KENSINGTON",0.511619512680558,0.00255083757387004
"GOTHAM PROFESSIONAL ARTS ACADEMY",0.512749108514485,0.000586399442268975
"PS 186 DR IRVING A GLADSTONE",0.513535940222864,0.00344346783599059
"PS 120 CARLOS TAPIA",0.514398798665362,0.00113370558838668
"PS 262 EL HAJJ MALIK EL SHABAZZ ELEMENTARY SCHOOL",0.51458713006875,0.00046911955381518
"BROOKLYN DEMOCRACY ACADEMY",0.515054829006678,0.000638523837137328
"PS 131",0.515520444467963,0.00297434828217541
"BUSHWICK SCHOOL FOR SOCIAL JUSTICE",0.51569690686179,0.00105551899608415
"PS 172 BEACON SCHOOL OF EXCELLENCE",0.517192267558969,0.00176897165084474
"PS/IS 137 RACHAEL JEAN MITCHELL",0.517831174606876,0.000824216993855837
"PS 127 MCKINLEY PARK",0.51820267864095,0.00163540288899459
"WILLIAMSBURG COLLEGIATE CHARTER SCHOOL",0.51896665772009,0.0010848389681976
"ACHIEVEMENT FIRST LINDEN CHARTER SCHOOL",0.519965466479764,0.00183086936975091
"PS 397 FOSTER-LAURIE",0.52202738915571,0.00054730614611771
"ASPIRATIONS DIPLOMA PLUS HIGH SCHOOL",0.522048156482995,0.000638523837137328
"SCHOOL OF INTEGRATED LEARNING (THE)",0.522949013186459,0.000964301305064537
"PS 398 WALTER WEAVER",0.525315557620409,0.000843763641931469
"BOYS AND GIRLS HIGH SCHOOL",0.525398866774157,0.001400843112087
"PS 181",0.528051320187836,0.00199375810371451
"MOTT HALL BRIDGES ACADEMY",0.530235825536744,0.000651554935854417
"PS 200 BENSON SCHOOL",0.530989486893346,0.00434261364746969
"IMAGINE ME LEADERSHIP CHARTER SCHOOL",0.531019039394684,0.000732999302836219
"NORTHSIDE CHARTER HIGH SCHOOL",0.532035775395164,0.00126727435023684
"PS 198",0.532449421655271,0.00122818105408558
"ACHIEVEMENT FIRST ENDEAVOR CHARTER SCHOOL",0.534174658595116,0.00261925084213475
"PS 219 KENNEDY-KING",0.535802323828882,0.00129007877299174
"BROOKLYN THEATRE ARTS HIGH SCHOOL",0.536501223908833,0.0011206744896696
"PATHWAYS IN TECHNOLOGY EARLY COLLEGE HIGH SCHOOL",0.538343365052082,0.0018667048912229
"MS 35 STEPHEN DECATUR",0.538599173488883,0.000716710429439858
"EAST FLATBUSH COMMUNITY RESEARCH SCHOOL",0.53913051896817,0.000873083614044918
"PS 97 HIGHLAWN (THE)",0.541758260437806,0.00251825982707732
"CULTURAL ACADEMY FOR THE ARTS AND SCIENCES",0.542349692522489,0.000921950234233999
"SCHOOL OF MATH, SCIENCE AND HEALTHY LIVING (THE)",0.544807986433923,0.00110764339095251
"PS 91 ALBANY AVENUE SCHOOL (THE)",0.544935753183727,0.000749288176232579
"PS 75 MAYDA CORTIELLA",0.54592394011677,0.000951270206347448
"BROOKLYN COLLEGIATE-A COLLEGE BOARD SCHOOL",0.547084468392691,0.0007818659230253
"PS 5 DR RONALD MCNAIR",0.549074994390791,0.000531017272721349
"BROOKLYN ARBOR ELEMENTARY SCHOOL",0.549545536800848,0.00189602486333635
"JHS 50 JOHN D WELLS",0.550215673879514,0.00105551899608415
"PS 66",0.550769719363946,0.00250197095368096
"PS 102 BAYVIEW (THE)",0.551154804809005,0.0046325555939249
"PS 8 ROBERT FULTON",0.551355635906817,0.00293525498602415
"TEACHING FIRMS OF AMERICA PROFESSIONAL PREP CHARTER",0.551376574302765,0.0017038161572593
"LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES",0.551421221909418,0.00345649893470768
"PS 128 BENSONHURST",0.555273229212672,0.00151812300054079
"PS 290 JUAN MOREL CAMPOS",0.556777096368871,0.00143342085887972
"PS 197 KINGS HIGHWAY ACADEMY (THE)",0.557285349466207,0.00226741117677337
"BUSHWICK LEADERS HS FOR ACADEMIC EXCELLENCE",0.557853907094019,0.00100991015057435
"PS 196 TEN EYCK",0.55878362111166,0.000925208008913272
"EVERGREEN MIDDLE SCHOOL FOR URBAN EXPLORATION",0.559318058626459,0.00117931443389649
"LEADERSHIP PREPARATORY BEDFORD STUYVESANT CHARTER SCHOOL",0.560476622202234,0.00376272975455926
"KIPP AMP CHARTER SCHOOL",0.561026631340522,0.00283426397096671
"EXPLORE CHARTER SCHOOL",0.562569599741074,0.00165820731174949
"BROWNSVILLE ACADEMY HIGH SCHOOL",0.563187998676194,0.000348581890682113
"METROPOLITAN DIPLOMA PLUS HIGH SCHOOL",0.564714685445743,0.000596172766306791
"JHS 259 WILLIAM MCKINLEY",0.567784251090453,0.00614416304510715
"SCIENCE AND MEDICINE MIDDLE SCHOOL (THE)",0.569149100945376,0.00129007877299174
"ACADEMY OF URBAN PLANNING",0.570036860663056,0.000755803725591123
"NELSON MANDELA HIGH SCHOOL",0.570635805973034,0.000824216993855837
"LEADERSHIP PREPARATORY OCEAN HILL CHARTER SCHOOL",0.572489946540153,0.00391258738980577
"ACHIEVEMENT FIRST BROWNSVILLE CHARTER SCHOOL",0.574725086979332,0.00357377882316147
"NEW HEIGHTS MIDDLE SCHOOL",0.575847866470966,0.000840505867252197
"MS 61 DR GLADSTONE H ATWELL",0.577009965673274,0.00217945126043302
"BEGINNING WITH CHILDREN CHARTER SCHOOL II",0.577319977640276,0.0013422031678601
"BUSHWICK ASCEND CHARTER SCHOOL",0.579749405564651,0.00288964614051434
"PS 21 CRISPUS ATTUCKS",0.584811266732938,0.00158327849412623
"PS 276 LOUIS MARSHALL",0.586673652236999,0.00177548720020329
"COLLEGIATE ACADEMY-MATH-PERSONAL AWA",0.588840176149787,0.000355097440040657
"LEADERSHIP PREPARATORY BROWNSVILLE CHARTER SCHOOL",0.590387812407827,0.0025671264472664
"PS 257 JOHN F HYLAN",0.591053412506297,0.00174616722808984
"FREDERICK DOUGLASS ACADEMY VII HIGH SCHOOL",0.600483405804545,0.000517986174004261
"PS 377 ALEJANDINA B DE GAUTIER",0.601808251830083,0.000436541807022459
"ACHIEVEMENT FIRST NORTH BROOKLYN PREP CHARTER SCHOOL",0.60675577480603,0.00173639390405202
"PS 101 VERRAZANO (THE)",0.607651619330362,0.00284077952032526
"MAURICE SENDAK COMMUNITY SCHOOL (THE)",0.607698806874734,0.00106855009480124
"EDMUND W GORDON BROOKLYN LABORATORY",0.608365086388316,0.000162888733963604
"BROOKLYN ACADEMY HIGH SCHOOL",0.608732259083224,0.000645039386495872
"PS 279 HERMAN SCHREIBER",0.609054237447704,0.00117605665921722
"HIGHLAND PARK COMMUNITY SCHOOL",0.610071593231364,0.00113044781370741
"OCEAN HILL COLLEGIATE CHARTER SCHOOL",0.613411020578958,0.0012607588008783
"PS 241 EMMA L JOHNSTON",0.615044320369045,0.00139758533740772
"JHS 223 MONTAUK (THE)",0.617050740924761,0.00304927709979867
"ACADEMY OF TALENTED SCHOLARS (THE)",0.61729125979508,0.00126401657555757
"PS 506 SCHOOL OF JOURNALISM AND TECHNOLOGY (THE)",0.618932452988946,0.00255409534854931
"JHS 220 JOHN J PERSHING",0.620474388581805,0.0049713641605692
"BROWNSVILLE ASCEND CHARTER SCHOOL",0.621938005611562,0.00342392118791496
"SCHOOL FOR HUMAN RIGHTS (THE)",0.624466162522946,0.00114673668710377
"MARK TWAIN IS 239 FOR THE GIFTED AND TALENTED",0.624650624499675,0.00435564474618677
"BROOKLYN INSTITUTE FOR LIBERAL ARTS",0.625585394684777,0.00133568761850155
"PS 204 VINCE LOMBARDI",0.629176710484923,0.00355097440040657
"PS 134",0.629725865967972,0.0019025404126949
"PS 205 CLARION",0.633899337043069,0.00406570279973156
"PS/IS 157 BENJAMIN FRANKLIN HEATH AND SCIENCE (THE)",0.634789628340042,0.00129007877299174
"PS 221 TOUSSAINT L'OUVERTURE",0.635981850944276,0.000817701444497293
"MOTT HALL IV",0.641072964624235,0.00056359501951407
"MIDDLE SCHOOL FOR ART AND PHILOSPHY",0.64491690479227,0.000566852794193342
"IS 171 ABRAHAM LINCOLN",0.645574339141434,0.00134871871721864
"JHS 227 EDWARD B SHALLOW",0.647596571101205,0.00527759498042077
"SUCCESS ACADEMY CHARTER SCHOOL-CROWN HEIGHTS",0.649448220897196,0.00205239804794141
"PS 274 KOSCIUSKO",0.650608552907159,0.00107506564415979
"PS 151 LYNDON B JOHNSON",0.652362928765654,0.000843763641931469
"PS 7 ABRAHAM LINCOLN",0.653157575566984,0.00258015754598349
"MEDGAR EVERS COLLEGE PREPARATORY SCHOOL",0.653357242638166,0.00436541807022459
"PS 208 ELSA EBELING",0.653986069667612,0.00106529232012197
"CLARA BARTON HIGH SCHOOL",0.654822399900315,0.00394842291127776
"IT TAKES A VILLAGE ACADEMY",0.656558022523473,0.00210126466813049
"PS 108 SAL ABBRACCIAMENTO",0.657364472804578,0.00273653073058855
"PS 206 JOSEPH F LAMB",0.658203412837238,0.00494204418845575
"NEW VISIONS CHARTER HIGH SCHOOL FOR THE HUMANITIES III",0.658337257898681,0.000778608148346028
"PS 244 RICHARD R GREEN",0.660342999151669,0.00149206080310661
"BROOKLYN TECHNICAL HIGH SCHOOL",0.661550868523152,0.0193576971442347
"CENTRAL BROOKLYN ASCEND CHARTER",0.662437179217767,0.00180154939763746
"OLYMPUS ACADEMY",0.662988550429142,0.000615719414382424
"KNOWLEDGE AND POWER PREP ACADEMY V",0.664343974253271,0.000635266062458056
"EXPLORE EMPOWER CHARTER SCHOOL",0.667265291465814,0.00165820731174949
"BROOKLYN EAST COLLEGIATE CHARTER SCHOOL",0.667686370091536,0.00100991015057435
"SUCCESS ACADEMY CHARTER SCHOOL-NYC 8",0.668566634685852,0.00109787006691469
"JHS 201 DYKER HEIGHTS (THE)",0.670909308718207,0.00538184377015748
"PS 503 SCHOOL OF DISCOVERY (THE)",0.671062945712081,0.00323171248183791
"PS 268 EMMA LAZARUS",0.671677714205115,0.000993621277177985
"KURT HAHN EXPEDITIONARY LEARNING SCHOOL",0.675834183400944,0.000967559079743809
"SUNSET PARK PREP",0.678150914624961,0.00171684725597639
"IS 98 BAY ACADEMY",0.681950982998425,0.00508864404902299
"PS 233 LANGSTON HUGHES",0.683411349555249,0.00127053212491611
"EAGLE ACADEMY FOR YOUNG MEN II",0.685720940401856,0.0021240690908854
"RALPH A FABRIZIO SCHOOL",0.685839949485285,0.00331641462349898
"PS 898",0.686595031513869,0.000143342085887972
"CULTURAL ARTS ACADEMY CHARTER SCHOOL AT SPRING CREEK",0.687020782675432,0.000833990317893653
"PS 229 DYKER",0.691554941776995,0.0039321340378814
"SUNSET PARK AVENUE ELEMENTARY SCHOOL",0.691731591378243,0.0014236475348419
"IS 136 CHARLES O DEWEY",0.697623294748189,0.00167123841046658
"KINGS COLLEGIATE CHARTER SCHOOL",0.697780867397188,0.00266160191296529
"PS 376",0.700676696386061,0.00170055838258003
"PS 247",0.712685819152253,0.00282774842160817
"JHS 291 ROLAND HAYES",0.71578555875223,0.000948012431668176
"PS 255 BARBARA REING SCHOOL",0.720366971683345,0.0028700994924387
"PS 17 HENRY D WOODWORTH",0.722458041810871,0.000886114712762007
"CANARSIE ASCEND CHARTER SCHOOL",0.726223499626622,0.00281797509757035
"MATH, ENGINEERING AND SCIENCE ACADEMY CHARTER HIGH SCHOOL",0.739804683681056,0.00155070074733351
"EXPLORE EXCEL CHARTER SCHOOL",0.740107512106956,0.00172336280533493
"LEADERSHIP PREPARATORY CANARSIE CHARTER SCHOOL",0.743006629220947,0.00258667309534203
"ACHIEVEMENT FIRST VOYAGER CHARTER",0.74377240325271,0.000788381472383844
"NEW AMERICAN ACADEMY CHARTER SCHOOL (THE)",0.743999147418687,0.00118908775793431
"BROOKLYN SCIENCE AND ENGINEERING ACADEMY",0.752574611393978,0.00103597234800852
"IS 349 MATH, SCIENCE AND TECHNOLOGY",0.752930320305576,0.0010620345454427
"PS 169 SUNSET PARK",0.754273220623073,0.00459997784713218
"WINDSOR TERRACE SCHOOL (THE)",0.758554063750327,0.00179829162295819
"ACHIEVEMENT FIRST CROWN HEIGHTS CHARTER SCHOOL",0.759528047944923,0.00419275601222317
"IS 285 MEYER LEVIN",0.760916616061269,0.00243681546009552
"BROOKLYN ASCEND CHARTER SCHOOL",0.769372566742313,0.00501045745672046
"BROOKLYN SCHOOL OF INQUIRY",0.769934216572098,0.00173965167873129
"PS 65",0.771398531658535,0.00187322044058145
"PS 34 OLIVER H PERRY",0.774333883559475,0.00135849204125646
"PS 235 LENOX SCHOOL",0.775327075682192,0.00388326741769232
"PS 185 WALTER KASSENBROCK",0.775657196645696,0.00206868692133777
"PS 106 EDWARD EVERETT HALE",0.791820774712203,0.00121189218068921
"PS 254 DAG HAMMARSKJOLD",0.79568272650226,0.00249545540432242
"PS 176 OVINGTON",0.802459809785883,0.00421881820965735
"PS/IS 384 FRANCES E CARTER",0.804761340124528,0.00154744297265424
"PS 277 GERRITSEN BEACH",0.806212462212374,0.00128682099831247
"PS 110 THE MONITOR",0.831112863949529,0.00152789632457861
"PS 107 JOHN W KIMBALL",0.831374435752645,0.00180154939763746
"EBC HIGH SCHOOL FOR PUBLIC SERVICE-BUSHWICK",0.843265527178488,0.00156047407137133
"PS 24",0.847823759929152,0.00186996266590218
"PS 123 SUYDAM",0.850990995092437,0.00177222942552401
"PS 1 BERGEN (THE)",0.857725652803893,0.00349559223085894
"JHS 162 WILLOUGHBY (THE)",0.864685793227834,0.00103923012268779
"PS 39 HENRY BRISTOW",0.885629763178491,0.00134871871721864
"SCHOOL OF CREATIVITY-INNOVATION",0.889809119969447,9.77332403781625e-05
"IS 187 CHRISTA MCAULIFFE SCHOOL (THE)",0.912982960445103,0.00310140149466702
"PS 319",0.914912864783581,0.00025084865030395
"PS 94 HENRY LONGFELLOW (THE)",0.936433734195263,0.00419927156158171
"PS 29 JOHN M HARRIGAN",0.956954457753484,0.00298086383153396
"PS 116 ELIZABETH L FARRELL",0.962755809532418,0.00115976778582086
"EL PUENTE ACADEMY FOR PEACE AND JUSTICE",0.963623281503158,0.000729741528156947
"PS 145 ANDREW JACKSON",0.977193112431285,0.0015637318460506
"IS 347 SCHOOL OF HUMANITIES",0.977668997629998,0.00102945679864998
"PS 86 THE IRVINGTON",1.03152887146475,0.00115325223646232
"PS 321 WILLIAM PENN",1.05204945125466,0.00450876015611256
"PS 58 CARROLL (THE)",1.06007612204417,0.00310791704402557
"PS 89 CYPRESS HILLS",1.07159500518738,0.0014464519575968
"PS 100 CONEY ISLAND SCHOOL (THE)",1.1796501531365,0.0025443220245115
"MULTICULTURAL HIGH SCHOOL",1.18306306821919,0.00086005251532783
"SCHOOL FOR FUTURE LEADERS (THE)",1.26821404161461,0.00132591429446374
"PS 160 WILLIAM T SAMPSON",1.28755077477586,0.00415692049075118
"PS 105 BLYTHEBOURNE (THE)",1.41129155858879,0.00463907114328345
"PS 69 VINCENT D GRIPPO SCHOOL",1.41732602249966,0.00250522872836023
"PS 195 MANHATTAN BEACH",1.4243087273918,0.00152789632457861
