"entity_name","ls","p"
"PS/MS 4 CROTONA PARK WEST",0.174211760634134,0.00244090926226109
"ICAHN CHARTER SCHOOL 1",0.175010409190097,0.00156444377426773
"PS/MS 498 VAN NEST ACADEMY",0.176755714167942,0.00307234138801975
"PS 55 BENJAMIN FRANKLIN",0.177521429749654,0.00247389452256192
"CORNERSTONE ACADEMY FOR SOCIAL ACTION",0.181053509153782,0.0016257021148264
"AMPARK NEIGHBORHOOD",0.181886739065788,0.00159271685452558
"PS 86 KINGSBRIDGE HEIGHTS",0.188430008318876,0.00748765408828741
"MATILDA AVENUE SCHOOL (THE)",0.190313139093575,0.000777509707090889
"PELHAM GARDENS MIDDLE SCHOOL",0.194895440580368,0.00223357334037019
"PS 112 BRONXWOOD",0.196331474047031,0.00174821879594376
"PS 16 WAKEFIELD",0.197120898988609,0.0014183661929355
"YOUNG VOICES ACADEMY OF THE BRONX",0.198240529037977,0.00186602329701813
"LUISA PINEIRO FUENTES SCHOOL OF SCIENCE AND DISCOVERY",0.199946142280147,0.0016257021148264
"BEDFORD PARK ELEMENTARY SCHOOL",0.201627824203197,0.00183303803671731
"ICAHN CHARTER SCHOOL 6",0.205271776675139,0.00167282391525615
"BRONX HEALTH SCIENCES HIGH SCHOOL",0.207060116686137,0.0013995174727636
"SUCCESS ACADEMY CHARTER SCHOOL-BRONX 3",0.208349871621479,0.00300165868737513
"SUCCESS ACADEMY CHARTER SCHOOL-BRONX 1",0.210325658044158,0.00277076186526935
"PS 97",0.21326107551293,0.0027990349455272
"EAGLE ACADEMY FOR YOUNG MEN",0.218315943874639,0.00250216760281977
"FORWARD SCHOOL (THE)",0.22173940290644,0.00262468428393712
"PS/IS 218 RAFAEL HERNANDEZ DUAL LANGUAGE MAGNET SCHOOL",0.223189600877749,0.00487710634447921
"BRONX BRIDGES HIGH SCHOOL",0.224188573890361,0.00150789761375203
"LUCERO ELEMENTARY SCHOOL",0.225624087723869,0.00196026689787763
"PS 121 THROOP",0.227578665728542,0.00373675877407924
"WOMEN'S ACADEMY OF EXCELLENCE",0.228498347306206,0.00114034757039997
"PS 304 EARLY CHILDHOOD SCHOOL",0.228669217260175,0.00216760281976854
"ICAHN CHARTER SCHOOL 5",0.230229094492414,0.00150318543370905
"MS 101 EDWARD R BYRNE",0.231007867875037,0.00255871376333547
"PS 291",0.232009662226277,0.0028178836656991
"SCHOOL OF DIPLOMACY",0.232469725902964,0.00201210087835036
"WINGS ACADEMY",0.234779023900735,0.00215817845968259
"ONE WORLD MIDDLE SCHOOL AT EDENWALD",0.238427233166552,0.0016068533946545
"KINGSBRIDGE INTERNATIONAL HIGH SCHOOL",0.238441969995738,0.00229011950088589
"PS 56 NORWOOD HEIGHTS",0.243481078518019,0.0031383119086214
"BLUEPRINT MIDDLE SCHOOL",0.243972896680866,0.00315244844875033
"JHS 144 MICHELANGELO",0.248796551089544,0.00227127078071399
"SOUTH BRONX CLASSICAL CHARTER SCH IV",0.248850206320874,0.000739812266747088
"PS 111 SETON FALLS",0.256468637727922,0.00286500546612885
"EQUALITY CHARTER SCHOOL",0.267117181260468,0.00292626380668753
"PS 178 DR SELMAN WAKSMAN",0.270424465080959,0.00195084253779168
"PS 14 SENATOR JOHN CALANDRA",0.280898144088099,0.00272835224488257
"AMERICAN DREAM CHARTER SCHOOL",0.286374360994297,0.00199796433822143
"ICAHN CHARTER SCHOOL 3",0.286711349245365,0.00151732197383798
"IS 181 PABLO CASALS",0.288456538722139,0.0042174011384627
"PS 21 PHILIP H SHERIDAN",0.289486301002703,0.00303464394767595
"BRONX ALLIANCE MIDDLE SCHOOL",0.291626751166406,0.00141365401289252
"PS 160 WALT DISNEY",0.291794895741819,0.00157386813435368
"SUCCESS ACADEMY CHARTER SCHOOL-BRONX 2",0.292090194442648,0.00355298375240321
"HARRIET TUBMAN CHARTER SCHOOL",0.294018553960001,0.00321370678930901
"CORNERSTONE ACADEMY FOR SOCIAL ACTION MIDDLE SCHOOL",0.294848004432226,0.00123459117125947
"PS 36 UNIONPORT",0.2971774043862,0.00333151129038338
"ICAHN CHARTER SCHOOL 4",0.297306194363325,0.0014937610736231
"BAYCHESTER MIDDLE SCHOOL",0.29903086284608,0.00131469823199005
"ACADEMY FOR SCHOLARSHIP AND ENTREPRENEURSHIP",0.308131639632692,0.00172937007577186
"PS 71 ROSE E SCALA",0.335227126296627,0.00740283484751385
"RIVERDALE/KINGSBRIDGE ACADEMY (MS/HS 141)",0.337971111504165,0.00719549892562295
"BRONXWOOD PREPARATORY ACADEMY (THE)",0.338392463043443,0.00170580917555698
"PS 153 HELEN KELLER",0.340302732092333,0.00285086892599992
"BRONX CHARTER SCH FOR EXCELLENCE 2",0.349391589466145,0.00110265013005617
"MS 180 DR DANIEL HALE WILLIAMS",0.375393984411814,0.00480642364383458
"JHS 127 CASTLE HILL (THE)",0.377459863436511,0.00398179213631394
"BRONX CHARTER SCHOOL FOR EXCELLENCE",0.389439104351976,0.00379330493459494
"PS 81 ROBERT J CHRISTEN",0.392561318709227,0.00350114977193049
"HIGH SCHOOL FOR LANGUAGE AND INNOVATION",0.393033417347687,0.00173879443585781
"PS 119",0.403845799978372,0.00364251517321974
"BRONX CHARTER SCH FOR EXCELLENCE 3",0.418621814085916,0.00110265013005617
"PS 78 ANNE HUTCHINSON",0.421302180203258,0.00368492479360651
"BAYCHESTER ACADEMY",0.424022835303735,0.00182361367663136
"PAN AMERICAN INTERNATIONAL HIGH SCHOOL AT MONROE",0.439425340627422,0.00205451049873714
"INTERNATIONAL SCHOOL FOR LIBERAL ARTS",0.449889849336371,0.00243619708221812
"ACADEMY FOR LANGUAGE AND TECHNOLOGY",0.47142205849797,0.00149847325366608
"PS 106 PARKCHESTER",0.472868948353264,0.00495721340520979
"PS 87",0.47751332818856,0.00278961058544125
"PS 583",0.509231646542069,0.00057488596524296
"BRONX CHARTER SCH FOR EXCELLENCE 4",0.509521911298265,0.000494778904512384
"PS 68",0.532517825751925,0.0029498247069024
"PS 83 DONALD HERTZ",0.547287819898587,0.00782693105138161
"PS/MS 194",0.57333628585076,0.00609756097560976
"PS 24 SPUYTEN DUYVIL",0.646058635599695,0.00395823123609907
"PS 108 PHILIP J ABINANTI",0.73742213219056,0.0027047913446677
"BRONX CHARTER SCHOOL-BETTER LRNING 2",0.751780904297907,0.00139480529272062
"BRONX CHARTER SCHOOL FOR BETTER LEARNING",0.759332055035786,0.00256813812342142
"PS 175 CITY ISLAND",0.784877533240436,0.00146548799336525
"PROVIDING URBAN LEARNERS SUCCESS IN EDUCATION HIGH SCHOOL",0.888160853951789,0.00100840652919667
"PS 19 JUDITH K WEISS",1.3174615597077,0.00248331888264787
"HIGH SCHOOL OF AMERICAN STUDIES AT LEHMAN COLLEGE",1.68720262856565,0.00194141817770573
"BRONX HIGH SCHOOL OF SCIENCE",1.84230411932707,0.0142307837297847
